warehouse_id,seller_id,city,state,warehouse_region,warehouse_type,warehouse_capacity,storage_cost_per_unit
a37c340b91cb0169e8b029db6440fba2,a37c340b91cb0169e8b029db6440fba2,sao paulo,SP,Southeast,Mega,100000,2.0
e628d4a53c109f09ca88098338b3a3f5,e628d4a53c109f09ca88098338b3a3f5,belo horizonte,MG,Southeast,Mega,100000,2.0
381c83fdca332ea6afd896da20bf6e4a,381c83fdca332ea6afd896da20bf6e4a,curitiba,PR,South,Mega,100000,2.0
6fd52c528dcb38be2eea044946b811f8,6fd52c528dcb38be2eea044946b811f8,sao paulo,SP,Southeast,Mega,100000,2.0
189ca3538ce9f920cacf0f982cbe223b,189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,Southeast,Mega,100000,2.0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,South,Local,15000,3.5
7e79d65b5c6f1f544b7daea036acf720,7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,Southeast,Local,15000,3.5
fd435faa3c0422b60440ea3480d0e77c,fd435faa3c0422b60440ea3480d0e77c,joao pessoa,PB,Northeast,Local,15000,3.5
6bef34c5be6f2bbd70aa5165f6df94b1,6bef34c5be6f2bbd70aa5165f6df94b1,timbo,SC,South,Local,15000,3.5
ae9690c6e8fee182c28c9ff8e11ca52c,ae9690c6e8fee182c28c9ff8e11ca52c,sao paulo,SP,Southeast,Mega,100000,2.0
f7720c4fa8e3aba4546301ab80ea1f1b,f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,PR,South,Mega,100000,2.0
5bba18b40e8c973b0f32e748004775b0,5bba18b40e8c973b0f32e748004775b0,itajobi,SP,Southeast,Local,15000,3.5
7b7f91e98f8c6def45a1407923304402,7b7f91e98f8c6def45a1407923304402,osasco,SP,Southeast,Local,15000,3.5
4c2b230173bb36f9b240f2b8ac11786e,4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,Southeast,Mega,100000,2.0
a23266650e7c84bb93fbbba502137478,a23266650e7c84bb93fbbba502137478,porto alegre,RS,South,Mega,100000,2.0
d2df77822373f19934e87694d8640767,d2df77822373f19934e87694d8640767,arapongas,PR,South,Local,15000,3.5
8fbd63429be6d3e5e6d1a709b6464802,8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,Southeast,Local,15000,3.5
ac6417315ae5da8f9a38ee11de6f7780,ac6417315ae5da8f9a38ee11de6f7780,aruja,SP,Southeast,Local,15000,3.5
81336a0f57a33776419727a300249e90,81336a0f57a33776419727a300249e90,sao carlos,SP,Southeast,Local,15000,3.5
02f623a8eb246f3c5f7c2f96462654e6,02f623a8eb246f3c5f7c2f96462654e6,botucatu,SP,Southeast,Local,15000,3.5
56db5c0782e8f7ddc9343f9576ff6d16,56db5c0782e8f7ddc9343f9576ff6d16,palhoca,SC,South,Local,15000,3.5
29fe9f200d3fa0c668d2aa1ec7e08dfb,29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,South,Local,15000,3.5
271b8923c6a549e02d3c9fd1f8c0422b,271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,Southeast,Local,15000,3.5
4e06067cc08b3f41d837768d392c3ee3,4e06067cc08b3f41d837768d392c3ee3,betim,MG,Southeast,Local,15000,3.5
ec933281fb017b5020d06df29c3f77e8,ec933281fb017b5020d06df29c3f77e8,sao paulo,SP,Southeast,Mega,100000,2.0
49e7217cfe4e427191c378ec626d8737,49e7217cfe4e427191c378ec626d8737,formiga,MG,Southeast,Local,15000,3.5
34f563c82a85b99ae9e6d60db5fc2e28,34f563c82a85b99ae9e6d60db5fc2e28,campo bom,RS,South,Local,15000,3.5
4ddeb3e828550cddc8d45c8bc36ab2d1,4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,Southeast,Mega,100000,2.0
90d4125885ab6c86e8820a722be71974,90d4125885ab6c86e8820a722be71974,taboao da serra,SP,Southeast,Local,15000,3.5
3a734b715d333a2588a3d54a0c9b8746,3a734b715d333a2588a3d54a0c9b8746,osasco,SP,Southeast,Local,15000,3.5
f5b84683a9bf9e1df748cf40f601b39c,f5b84683a9bf9e1df748cf40f601b39c,sao paulo,SP,Southeast,Mega,100000,2.0
392e0502231ae2f8b29994ef6398cd77,392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,SP,Southeast,Local,15000,3.5
5d0363b33554b373851fc1622e4d5f3c,5d0363b33554b373851fc1622e4d5f3c,atibaia,SP,Southeast,Local,15000,3.5
6e85dc5ecd97a61094b89b046a509d8e,6e85dc5ecd97a61094b89b046a509d8e,marapoama,SP,Southeast,Local,15000,3.5
417a1e6c7321084d2a0ae0d023cfad93,417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,South,Local,15000,3.5
013900e863eace745d3ec7614cab5b1a,013900e863eace745d3ec7614cab5b1a,curitiba,PR,South,Mega,100000,2.0
c157bdeedcbc9a8e3c8bf0d87ff24428,c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,SP,Southeast,Local,15000,3.5
fa3a0b5aabb344b9a92e3524b0202123,fa3a0b5aabb344b9a92e3524b0202123,sao jose dos pinhais,SP,Southeast,Local,15000,3.5
88cf19ec1fc2c58f161aee259d57142c,88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,Southeast,Local,15000,3.5
c13ef0cfbe42f190780f621ce81f2234,c13ef0cfbe42f190780f621ce81f2234,sao paulo sp,SP,Southeast,Local,15000,3.5
fc908879b9ca1bd65419e54e50432d38,fc908879b9ca1bd65419e54e50432d38,sao paulo,SP,Southeast,Mega,100000,2.0
c679fb69a36e1d8349e8c50a217b4d58,c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,RS,South,Local,15000,3.5
17a053fcb14bd219540cbde0df490be0,17a053fcb14bd219540cbde0df490be0,mogi guacu,SP,Southeast,Local,15000,3.5
2d34636518ba88f5349b732fcf8ba2e4,2d34636518ba88f5349b732fcf8ba2e4,sao paulo,SP,Southeast,Mega,100000,2.0
d79e8478eed9999493990b44955fb22e,d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,Southeast,Local,15000,3.5
458d868c9642f55f18f04e951a3fdde6,458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,South,Mega,100000,2.0
41b14765bd56c8ad10971074380f9c0c,41b14765bd56c8ad10971074380f9c0c,santo andre,SP,Southeast,Local,15000,3.5
e439f7176d763f92de325271111b2fd5,e439f7176d763f92de325271111b2fd5,joinville,SC,South,Local,15000,3.5
7f2617c58d5d06806987308b45654351,7f2617c58d5d06806987308b45654351,sao paulo,SP,Southeast,Mega,100000,2.0
cac63f48c38cd7d002a7e846dcd99a23,cac63f48c38cd7d002a7e846dcd99a23,sumare,SP,Southeast,Local,15000,3.5
04ee0ec01589969663ba5967c0e0bdc0,04ee0ec01589969663ba5967c0e0bdc0,lajeado,RS,South,Local,15000,3.5
f00e21b1e91a79653163b7fd8f293ff1,f00e21b1e91a79653163b7fd8f293ff1,andradas,SP,Southeast,Local,15000,3.5
9140ef75cc8211c4035935e80e567204,9140ef75cc8211c4035935e80e567204,maringa,PR,South,Local,15000,3.5
79a679c36c08d606b3fd47ead9de109b,79a679c36c08d606b3fd47ead9de109b,sao paulo,SP,Southeast,Mega,100000,2.0
cc5a78bbad32776dc4e3af205218368c,cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,Southeast,Local,15000,3.5
6eeed17989b0ae47c9f11ece6f38ea90,6eeed17989b0ae47c9f11ece6f38ea90,sao paulo,SP,Southeast,Mega,100000,2.0
b5f0712d22a873b6797ab6cc65c3fcba,b5f0712d22a873b6797ab6cc65c3fcba,sao paulo,SP,Southeast,Mega,100000,2.0
3f9c56764fabca627406093dcb3ef0b4,3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,Southeast,Mega,100000,2.0
efb628aa07c8ca93d7db0d85b91a4f5a,efb628aa07c8ca93d7db0d85b91a4f5a,nova iguacu,RJ,Southeast,Local,15000,3.5
4e922959ae960d389249c378d1c939f5,4e922959ae960d389249c378d1c939f5,jacarei,SP,Southeast,Local,15000,3.5
47648caee88ccfe951fbb27fbf7b4cbe,47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,Southeast,Local,15000,3.5
ca4b77513ac2040591b0d8fae6958380,ca4b77513ac2040591b0d8fae6958380,sando andre,SP,Southeast,Local,15000,3.5
7957cac1a02f45d0a4a7e45626382ec2,7957cac1a02f45d0a4a7e45626382ec2,curitiba,PR,South,Mega,100000,2.0
4cc4fd4fdd406a85bbdc1f824b731bd7,4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,South,Local,15000,3.5
b8630e1121437d41cb08e3c749c2c2e2,b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,RJ,Southeast,Local,15000,3.5
cfe94489ddd337d1e29e12f2a7205d10,cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,Southeast,Mega,100000,2.0
9cf787a239c1aa29dbd76f153dc13f9a,9cf787a239c1aa29dbd76f153dc13f9a,franca,SP,Southeast,Local,15000,3.5
2a50b7ee5aebecc6fd0ff9784a4747d6,2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,Central-West,Local,15000,3.5
d297f1055de2956aedfd3b04113dce3e,d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,Southeast,Local,15000,3.5
2c3d56f92f360fb89d849b84e8f50eae,2c3d56f92f360fb89d849b84e8f50eae,barueri,SP,Southeast,Local,15000,3.5
3442033154be05bac582e173ef54fd12,3442033154be05bac582e173ef54fd12,sao paulo,SP,Southeast,Mega,100000,2.0
78744a20ee2f80ba64f6804c25def2b8,78744a20ee2f80ba64f6804c25def2b8,recife,PE,Northeast,Regional,50000,2.8
c990d6cf976a5718aaedc539f383ab88,c990d6cf976a5718aaedc539f383ab88,paulinia,SP,Southeast,Local,15000,3.5
94e93ce877be27a515118dbfd2c2be41,94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,Southeast,Local,15000,3.5
b566ab0ef88016e00422755e305103c6,b566ab0ef88016e00422755e305103c6,extrema,MG,Southeast,Local,15000,3.5
d9cb0052a666de5308b32f32ad5f1b1c,d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,Southeast,Local,15000,3.5
a89e143d5211473ae18db9577ee34b64,a89e143d5211473ae18db9577ee34b64,limeira,SP,Southeast,Local,15000,3.5
1f2eebc0e970fd3c463e4f5d9652687a,1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,Southeast,Mega,100000,2.0
941554c5757b73ba0e50aa7732310afc,941554c5757b73ba0e50aa7732310afc,sao paulo,SP,Southeast,Mega,100000,2.0
8581055ce74af1daba164fdbd55a40de,8581055ce74af1daba164fdbd55a40de,guarulhos,SP,Southeast,Local,15000,3.5
a9ae440659f48b7849df83e82734150b,a9ae440659f48b7849df83e82734150b,santo andre,SP,Southeast,Local,15000,3.5
c963a25b8671419c6ce9eebe8fd03218,c963a25b8671419c6ce9eebe8fd03218,angra dos reis rj,RJ,Southeast,Local,15000,3.5
9485a23c0430ba1d58d359391606fce6,9485a23c0430ba1d58d359391606fce6,santo andre,SP,Southeast,Local,15000,3.5
0951a6e282947e09cd47969f4ed0b47f,0951a6e282947e09cd47969f4ed0b47f,taboao da serra,SP,Southeast,Local,15000,3.5
52f0fe436a347ddad7ed5f9aa4e27eaa,52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,SP,Southeast,Mega,100000,2.0
9c7fd21e0aa159b20da593371f08ff7c,9c7fd21e0aa159b20da593371f08ff7c,osasco,SP,Southeast,Local,15000,3.5
c33847515fa6305ce6feb1e818569f13,c33847515fa6305ce6feb1e818569f13,brusque,SC,South,Local,15000,3.5
8b8cfc8305aa441e4239358c9f6f2485,8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,South,Local,15000,3.5
2c00c85d30361cd2ced2969cffbbffa3,2c00c85d30361cd2ced2969cffbbffa3,belo horizonte,MG,Southeast,Mega,100000,2.0
d4e4b5192cba4e0e66eb12a9d347239d,d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,South,Local,15000,3.5
ade45994b717ccee333492330fbf037b,ade45994b717ccee333492330fbf037b,umuarama,PR,South,Local,15000,3.5
bb5bd94c8f59cc050072d2930c869cac,bb5bd94c8f59cc050072d2930c869cac,sao paulo,SP,Southeast,Mega,100000,2.0
b05b432bf68945d4d9783f9e3ca29ee8,b05b432bf68945d4d9783f9e3ca29ee8,birigui,SP,Southeast,Local,15000,3.5
2a7dc43cecabf23403078e2188437d1d,2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,Southeast,Mega,100000,2.0
578fa3a9cb6b6dceab39231ad59cdaca,578fa3a9cb6b6dceab39231ad59cdaca,fortaleza,CE,Northeast,Regional,50000,2.8
615c3462099ffa940d37b17dfda19594,615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,Southeast,Mega,100000,2.0
a3f0b55de503387383c7b1de3ad7f678,a3f0b55de503387383c7b1de3ad7f678,curitiba,PR,South,Mega,100000,2.0
6d7f8d9d594e28796b6b3205b00f459c,6d7f8d9d594e28796b6b3205b00f459c,curitiba,PR,South,Mega,100000,2.0
7b7ed56ae755e2880f2b69632e839c1e,7b7ed56ae755e2880f2b69632e839c1e,goiania,GO,Central-West,Regional,50000,2.8
4fae87d32467e18eb46e4a76a0a0b9ce,4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,South,Local,15000,3.5
ea566164622c6b439516ab18062c42cd,ea566164622c6b439516ab18062c42cd,sao  paulo,SP,Southeast,Local,15000,3.5
821fb029fc6e495ca4f08a35d51e53a5,821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,Southeast,Mega,100000,2.0
d6ab728cf30867cf3f1a2e216ae2f9b7,d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,Southeast,Mega,100000,2.0
1a932caad4f9d804097d7f8e615baed1,1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,Southeast,Mega,100000,2.0
173d56ffbd4c56cb80fc3615487d712b,173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,Southeast,Local,15000,3.5
2be17df1c49978426251562096c3cc09,2be17df1c49978426251562096c3cc09,tubarao,SC,South,Local,15000,3.5
f7c31656c19db6275a8acadca289f426,f7c31656c19db6275a8acadca289f426,ibitinga,SP,Southeast,Local,15000,3.5
6025c79c035c3d772133b8b8238463b2,6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,South,Local,15000,3.5
c6381d2d013342748761e906d45aff76,c6381d2d013342748761e906d45aff76,portao,RS,South,Local,15000,3.5
c500367424994318b9e779ff1ae9a330,c500367424994318b9e779ff1ae9a330,paulinia,SP,Southeast,Local,15000,3.5
19e0f40a907ec568c34bfac15de4f4a1,19e0f40a907ec568c34bfac15de4f4a1,americana,SP,Southeast,Local,15000,3.5
ecccfa2bb93b34a3bf033cc5d1dcdc69,ecccfa2bb93b34a3bf033cc5d1dcdc69,curitiba,PR,South,Mega,100000,2.0
c66dccfb3f109511246da627dd5a2498,c66dccfb3f109511246da627dd5a2498,registro,SP,Southeast,Local,15000,3.5
d921b68bf747894be13a97ae52b0f386,d921b68bf747894be13a97ae52b0f386,formiga,MG,Southeast,Local,15000,3.5
929f342384a6607afe143d789ade1316,929f342384a6607afe143d789ade1316,londrina,PR,South,Local,15000,3.5
e256a62e0ac58c0edfba09966142d561,e256a62e0ac58c0edfba09966142d561,curitiba,PR,South,Mega,100000,2.0
b5b800c4065bebf4d3442311c9857344,b5b800c4065bebf4d3442311c9857344,sao paulo,SP,Southeast,Mega,100000,2.0
c8417879a15366a17c30af34c798c332,c8417879a15366a17c30af34c798c332,sao paulo,SP,Southeast,Mega,100000,2.0
8dfbc5ff27df12f6cef751d3b9554222,8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,South,Mega,100000,2.0
e732329483fd5f27367dd997b47f598a,e732329483fd5f27367dd997b47f598a,blumenau,SC,South,Local,15000,3.5
989becdce12ebc39863c2bceab6f3ca1,989becdce12ebc39863c2bceab6f3ca1,curitiba,PR,South,Mega,100000,2.0
9f56a7a649097b166d8ed286ad86a15c,9f56a7a649097b166d8ed286ad86a15c,rio de janeiro,RJ,Southeast,Mega,100000,2.0
c4d51195486dc781531876a7d00453d8,c4d51195486dc781531876a7d00453d8,presidente prudente,SP,Southeast,Local,15000,3.5
98115075dd26cb8835946fc6086f5d30,98115075dd26cb8835946fc6086f5d30,ao bernardo do campo,SP,Southeast,Local,15000,3.5
2305ab43e846518f58dd9d59f3f54e96,2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,Southeast,Mega,100000,2.0
2528513dd95219a6013d4d05176e391a,2528513dd95219a6013d4d05176e391a,osasco,SP,Southeast,Local,15000,3.5
64c9a1db4e73e19aaafd3286dc448c96,64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,South,Mega,100000,2.0
44ed138eca6214d572ce1d813fb0049b,44ed138eca6214d572ce1d813fb0049b,canoas,RS,South,Local,15000,3.5
ce4755084bc097113867e6454f8f5e52,ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,Southeast,Local,15000,3.5
3e51f9cbe317bc3a88f2c76583811ee4,3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,Southeast,Mega,100000,2.0
204b4e07bddef3c9b317f70189135b22,204b4e07bddef3c9b317f70189135b22,borda da mata,MG,Southeast,Local,15000,3.5
921323538c9f1c4e816f2720eac02bea,921323538c9f1c4e816f2720eac02bea,sao paulo,SP,Southeast,Mega,100000,2.0
1464afc72f696af775557a821c2e253f,1464afc72f696af775557a821c2e253f,nova friburgo,RJ,Southeast,Local,15000,3.5
77a515caa36327151d1cc6c32a9f00e1,77a515caa36327151d1cc6c32a9f00e1,diadema,SP,Southeast,Local,15000,3.5
32fdd5d44ecb43dfd6a24b9369eca144,32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,MG,Southeast,Local,15000,3.5
4b0fdb526525f9890eb145bf1534640e,4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,Southeast,Local,15000,3.5
1cd9e0cc1839d55516843def5600816d,1cd9e0cc1839d55516843def5600816d,sao paulo,SP,Southeast,Mega,100000,2.0
7fc87cc3e89b3d1d5cabdca32f8485aa,7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,Southeast,Local,15000,3.5
0c7f30ae9b147eca07affbef92832a6a,0c7f30ae9b147eca07affbef92832a6a,ponta grossa,PR,South,Local,15000,3.5
e09887ca8c7bf8a4621ce481820414ef,e09887ca8c7bf8a4621ce481820414ef,sao paulo,SP,Southeast,Mega,100000,2.0
318f287a62ab7ac10b703ac37435a231,318f287a62ab7ac10b703ac37435a231,sao paulo,SP,Southeast,Mega,100000,2.0
52bb00821bcdd358a5a5a27e1f6be5a1,52bb00821bcdd358a5a5a27e1f6be5a1,osasco,SP,Southeast,Local,15000,3.5
acb6c2ca5c82411c1fdb88d5fd5eb95e,acb6c2ca5c82411c1fdb88d5fd5eb95e,sao paulo,SP,Southeast,Mega,100000,2.0
26e2e5033827d2ba53929f43e03d8ffe,26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,Southeast,Mega,100000,2.0
55dedd83e501d8248880557d9073cbfd,55dedd83e501d8248880557d9073cbfd,rio de janeiro,RJ,Southeast,Mega,100000,2.0
5b179e9e8cc7ab6fd113a46ca584da81,5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,Southeast,Mega,100000,2.0
ffdd9f82b9a447f6f8d4b91554cc7dd3,ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,PR,South,Mega,100000,2.0
4eeb99008a0f59d2c7759c59f9a346eb,4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,Southeast,Local,15000,3.5
f3511c85f59f8dec53d140501ee8e7a8,f3511c85f59f8dec53d140501ee8e7a8,curitiba,PR,South,Mega,100000,2.0
60da8bfa7eebe230b7d66ac4082d79b3,60da8bfa7eebe230b7d66ac4082d79b3,fernando prestes,SP,Southeast,Local,15000,3.5
2c538755f1ca9540af144f266e70df6c,2c538755f1ca9540af144f266e70df6c,castro pires,MG,Southeast,Local,15000,3.5
cb41bfbcbda0aea354a834ab222f9a59,cb41bfbcbda0aea354a834ab222f9a59,sao paulo,SP,Southeast,Mega,100000,2.0
2379bdc3888025689a9deb7b141507d5,2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,Southeast,Local,15000,3.5
5ee7fd217d08dfe5d3e2f51f96a12c9a,5ee7fd217d08dfe5d3e2f51f96a12c9a,vargem grande do sul,SP,Southeast,Local,15000,3.5
a414555ce331b8c8aea4a9cb8395194d,a414555ce331b8c8aea4a9cb8395194d,sao paulo,SP,Southeast,Mega,100000,2.0
92992bec39dde5766f590d3b1f46d465,92992bec39dde5766f590d3b1f46d465,sao paulo,SP,Southeast,Mega,100000,2.0
834f8533b2ecb6598dd004ff3de7203a,834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,Southeast,Mega,100000,2.0
b5f49fe968dff6b112861e6cd8e192ef,b5f49fe968dff6b112861e6cd8e192ef,curitiba,PR,South,Mega,100000,2.0
b26741d31a563d769b4af0465ab20c56,b26741d31a563d769b4af0465ab20c56,florianopolis,SC,South,Local,15000,3.5
f7315bb81aea4ddca2d39e249a801c98,f7315bb81aea4ddca2d39e249a801c98,guarulhos,SP,Southeast,Local,15000,3.5
8e2b3afb420011ef0c88c9d5f11ea526,8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,Southeast,Regional,50000,2.8
8fff28c4263ddec387f28d237fb42773,8fff28c4263ddec387f28d237fb42773,sao paulo,SP,Southeast,Mega,100000,2.0
0ddefe3c7a032b91f4e25b9c3a08fca1,0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,SP,Southeast,Local,15000,3.5
730937bf88cb151eb2eb849f642fc213,730937bf88cb151eb2eb849f642fc213,rio claro,SP,Southeast,Local,15000,3.5
cc3d14116804f7209f3884f6367f1152,cc3d14116804f7209f3884f6367f1152,curitiba,PR,South,Mega,100000,2.0
5dc203c7b84a0e71e878a179de05fb9a,5dc203c7b84a0e71e878a179de05fb9a,pompeia,SP,Southeast,Local,15000,3.5
440dd6ab244315c632130ecfb63827b1,440dd6ab244315c632130ecfb63827b1,votuporanga,SP,Southeast,Local,15000,3.5
66fd84ee7528c0c0de85d0f44a73d5ab,66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,RS,South,Local,15000,3.5
fec6912baad85d41729669edd6b4d3b8,fec6912baad85d41729669edd6b4d3b8,ribeirao preto,SP,Southeast,Local,15000,3.5
666658b8da8370f30e1f89893b1de5e6,666658b8da8370f30e1f89893b1de5e6,sao paulo,SP,Southeast,Mega,100000,2.0
f3c38ab652836d21de61fb8314b69182,f3c38ab652836d21de61fb8314b69182,sao paulo,SP,Southeast,Mega,100000,2.0
90b57083da5d803237da74daec6dcb2b,90b57083da5d803237da74daec6dcb2b,curitiba,PR,South,Mega,100000,2.0
45d33f715e24d15a6ccf5c17b3a23e3c,45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,Southeast,Local,15000,3.5
1bb3812d5f0747a3ab7348f199001a10,1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,Southeast,Mega,100000,2.0
c33a5c3c983090c8b78a28e65052a20d,c33a5c3c983090c8b78a28e65052a20d,criciuma,SC,South,Local,15000,3.5
003554e2dce176b5555353e4f3555ac8,003554e2dce176b5555353e4f3555ac8,goiania,GO,Central-West,Regional,50000,2.8
16090f2ca825584b5a147ab24aa30c86,16090f2ca825584b5a147ab24aa30c86,atibaia,SP,Southeast,Local,15000,3.5
5659d77e8d90378e39b960ad5956f64e,5659d77e8d90378e39b960ad5956f64e,taubate,SP,Southeast,Local,15000,3.5
b561927807645834b59ef0d16ba55a24,b561927807645834b59ef0d16ba55a24,sao paulo,SP,Southeast,Mega,100000,2.0
28d162ab86bb49d719c32f0ee6186eaa,28d162ab86bb49d719c32f0ee6186eaa,ribeirao preto,SP,Southeast,Local,15000,3.5
e06f09ec0a4aca210779cf1cfc63cf19,e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,Southeast,Mega,100000,2.0
8c9348f33ae3dada25c99c99ade2af78,8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,Southeast,Local,15000,3.5
da6a60cc8cc724fe51be021ff8be779c,da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,Southeast,Local,15000,3.5
461ff5303b6c9c1a4a07f40c5aece516,461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,South,Local,15000,3.5
e82de6494d91d3c4c54450f59b227a94,e82de6494d91d3c4c54450f59b227a94,ibitinga,SP,Southeast,Local,15000,3.5
213b25e6f54661939f11710a6fddb871,213b25e6f54661939f11710a6fddb871,salto,SP,Southeast,Local,15000,3.5
78c99c6dff4eeae5be99bf635ed21e3f,78c99c6dff4eeae5be99bf635ed21e3f,marilia,SP,Southeast,Local,15000,3.5
a36ac007a4d18f865c8d32c3b2402c2d,a36ac007a4d18f865c8d32c3b2402c2d,barueri,SP,Southeast,Local,15000,3.5
a2e85714b56b1cb6bb24a9a6e6cad36f,a2e85714b56b1cb6bb24a9a6e6cad36f,miguelopolis,SP,Southeast,Local,15000,3.5
6b333a05bf188ef3e1f1662a86bd9855,6b333a05bf188ef3e1f1662a86bd9855,brasilia,DF,Central-West,Local,15000,3.5
56642bcb79900e777d68e91915cb4267,56642bcb79900e777d68e91915cb4267,sao paulo,SP,Southeast,Mega,100000,2.0
41b86b552e54e3a7009596125aa8b167,41b86b552e54e3a7009596125aa8b167,sao paulo,SP,Southeast,Mega,100000,2.0
1d0997ff06b524ce9289ffd75114ecd3,1d0997ff06b524ce9289ffd75114ecd3,recife,PE,Northeast,Regional,50000,2.8
73b8eb4a9a729d4019b24ed1be748cbf,73b8eb4a9a729d4019b24ed1be748cbf,campinas,SP,Southeast,Regional,50000,2.8
a69aa24cec11168e7e39a3fbc727e925,a69aa24cec11168e7e39a3fbc727e925,carapicuiba,SP,Southeast,Local,15000,3.5
8ea394aed8138685abe1eb9f25e1021d,8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,Southeast,Local,15000,3.5
8a130737016f838139d31878787a39c9,8a130737016f838139d31878787a39c9,sao paulo,SP,Southeast,Mega,100000,2.0
f682e0f848abafc6f41e0d4e868c66ef,f682e0f848abafc6f41e0d4e868c66ef,mairipora,SP,Southeast,Local,15000,3.5
11742f81550ac064cc9a40f67151d9ad,11742f81550ac064cc9a40f67151d9ad,catanduva,SP,Southeast,Local,15000,3.5
8a40ae794fa3f9892cee24bd5af0488b,8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,South,Mega,100000,2.0
0936e1837d0c79253456bbb2ffaaef10,0936e1837d0c79253456bbb2ffaaef10,sao paulo,SP,Southeast,Mega,100000,2.0
850f4f8af5ea87287ac68de36e29107f,850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,Southeast,Mega,100000,2.0
4dc2e811a1760953cb7c6a590b498943,4dc2e811a1760953cb7c6a590b498943,itapui,SP,Southeast,Local,15000,3.5
343e716476e3748b069f980efbaa294e,343e716476e3748b069f980efbaa294e,campinas,SP,Southeast,Regional,50000,2.8
e9729944ba65dc3ce425e0c5a22ae7b2,e9729944ba65dc3ce425e0c5a22ae7b2,petropolis,RJ,Southeast,Local,15000,3.5
e0eabded302882513ced4ea3eb0c7059,e0eabded302882513ced4ea3eb0c7059,campinas,SP,Southeast,Regional,50000,2.8
643214e62b870443ccbe55ab29a4dccf,643214e62b870443ccbe55ab29a4dccf,sao paulo,SP,Southeast,Mega,100000,2.0
